Word,URL,Frequecny,Positions
raised,https://quotes.toscrape.com/author/J-D-Salinger,1,61
raised,https://quotes.toscrape.com/author/Alfred-Tennyson,1,180
raised,https://quotes.toscrape.com/author/John-Lennon,1,63
southern,https://quotes.toscrape.com/author/Steve-Martin,1,39
southern,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,78
california,https://quotes.toscrape.com/author/Steve-Martin,1,40
california,https://quotes.toscrape.com/author/Khaled-Hosseini,3,"140,177,281"
baptist,https://quotes.toscrape.com/author/Steve-Martin,1,43
baptist,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,41
influences,https://quotes.toscrape.com/author/Steve-Martin,1,48
influences,https://quotes.toscrape.com/author/Haruki-Murakami,1,98
disneyland,https://quotes.toscrape.com/author/Steve-Martin,1,52
knott,https://quotes.toscrape.com/author/Steve-Martin,1,54
berry,https://quotes.toscrape.com/author/Steve-Martin,1,56
farm,https://quotes.toscrape.com/author/Steve-Martin,1,57
farm,https://quotes.toscrape.com/author/George-Eliot,1,15
farm,https://quotes.toscrape.com/author/Madeleine-LEngle,1,335
magic,https://quotes.toscrape.com/author/Steve-Martin,1,60
magic,https://quotes.toscrape.com/author/Terry-Pratchett,1,91
magic,https://quotes.toscrape.com/author/Haruki-Murakami,1,220
magic,https://quotes.toscrape.com/author/Jim-Henson,1,115
acts,https://quotes.toscrape.com/author/Steve-Martin,1,63
smaller,https://quotes.toscrape.com/author/Steve-Martin,1,68
venues,https://quotes.toscrape.com/author/Steve-Martin,1,69
area,https://quotes.toscrape.com/author/Steve-Martin,1,72
ascent,https://quotes.toscrape.com/author/Steve-Martin,1,74
picked,https://quotes.toscrape.com/author/Steve-Martin,1,77
smothers,https://quotes.toscrape.com/author/Steve-Martin,1,86
hour,https://quotes.toscrape.com/author/Steve-Martin,1,89
hour,https://quotes.toscrape.com/author/Charles-M-Schulz,1,371
frequent,https://quotes.toscrape.com/author/Steve-Martin,1,94
frequent,https://quotes.toscrape.com/author/George-Carlin,1,175
frequent,https://quotes.toscrape.com/author/E-E-Cummings,1,177
guest,https://quotes.toscrape.com/author/Steve-Martin,1,95
guest,https://quotes.toscrape.com/author/Garrison-Keillor,1,360
guest,https://quotes.toscrape.com/author/George-Carlin,1,178
tonight,https://quotes.toscrape.com/author/Steve-Martin,1,98
tonight,https://quotes.toscrape.com/author/George-Carlin,1,182
1970s,https://quotes.toscrape.com/author/Steve-Martin,1,102
1970s,https://quotes.toscrape.com/author/Mother-Teresa,1,82
1970s,https://quotes.toscrape.com/author/George-R-R-Martin,1,221
performed,https://quotes.toscrape.com/author/Steve-Martin,1,104
offbeat,https://quotes.toscrape.com/author/Steve-Martin,1,106
absurdist,https://quotes.toscrape.com/author/Steve-Martin,1,107
routines,https://quotes.toscrape.com/author/Steve-Martin,1,109
routines,https://quotes.toscrape.com/author/George-Carlin,1,115
packed,https://quotes.toscrape.com/author/Steve-Martin,1,111
houses,https://quotes.toscrape.com/author/Steve-Martin,1,112
houses,https://quotes.toscrape.com/author/E-E-Cummings,1,169
national,https://quotes.toscrape.com/author/Steve-Martin,1,114
national,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,193
national,https://quotes.toscrape.com/author/Dr-Seuss,1,141
national,https://quotes.toscrape.com/author/Jorge-Luis-Borges,1,131
national,https://quotes.toscrape.com/author/Stephenie-Meyer,1,194
national,https://quotes.toscrape.com/author/Jimi-Hendrix,1,268
tours,https://quotes.toscrape.com/author/Steve-Martin,1,115
1980s,https://quotes.toscrape.com/author/Steve-Martin,1,118
1980s,https://quotes.toscrape.com/author/J-D-Salinger,1,257
1980s,https://quotes.toscrape.com/author/Charles-M-Schulz,1,598
branched,https://quotes.toscrape.com/author/Steve-Martin,1,120
away,https://quotes.toscrape.com/author/Steve-Martin,1,121
away,https://quotes.toscrape.com/author/Terry-Pratchett,1,332
away,https://quotes.toscrape.com/author/Helen-Keller,1,315
away,https://quotes.toscrape.com/author/Madeleine-LEngle,1,327
away,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,2,"81,476"
stand,https://quotes.toscrape.com/author/Steve-Martin,1,123
stand,https://quotes.toscrape.com/page/2/,2,"239,249"
stand,https://quotes.toscrape.com/tag/friends/,2,"242,252"
stand,https://quotes.toscrape.com/tag/friends/page/1/,2,"242,252"
stand,https://quotes.toscrape.com/author/George-Carlin,3,"31,113,162"
stand,https://quotes.toscrape.com/tag/courage/page/1/,2,"18,28"
stand,https://quotes.toscrape.com/author/John-Lennon,1,281
juggler,https://quotes.toscrape.com/author/Steve-Martin,1,133
juggler,https://quotes.toscrape.com/author/W-C-Fields,1,51
emmy,https://quotes.toscrape.com/author/Steve-Martin,1,137
emmy,https://quotes.toscrape.com/author/Jim-Henson,1,81
emmy,https://quotes.toscrape.com/author/Suzanne-Collins,2,"59,82"
grammy,https://quotes.toscrape.com/author/Steve-Martin,1,138
grammy,https://quotes.toscrape.com/author/George-Carlin,1,28
awards,https://quotes.toscrape.com/author/Steve-Martin,1,142
awards,https://quotes.toscrape.com/author/Terry-Pratchett,1,215
awards,https://quotes.toscrape.com/author/Suzanne-Collins,1,284
awards,https://quotes.toscrape.com/author/Jimi-Hendrix,1,180
drug,https://quotes.toscrape.com/tag/simile/page/1/,2,"52,61"
drug,https://quotes.toscrape.com/tag/simile/,2,"52,61"
drug,https://quotes.toscrape.com/tag/drug/page/1/,3,"9,14,23"
drug,https://quotes.toscrape.com/tag/romance/page/1/,2,"14,23"
drug,https://quotes.toscrape.com/page/6/,2,"186,195"
bella,https://quotes.toscrape.com/tag/simile/page/1/,1,55
bella,https://quotes.toscrape.com/tag/simile/,1,55
bella,https://quotes.toscrape.com/tag/drug/page/1/,1,17
bella,https://quotes.toscrape.com/tag/romance/page/1/,1,17
bella,https://quotes.toscrape.com/page/6/,1,189
stephenie,https://quotes.toscrape.com/tag/simile/page/1/,1,57
stephenie,https://quotes.toscrape.com/tag/simile/,1,57
stephenie,https://quotes.toscrape.com/author/Stephenie-Meyer,1,7
stephenie,https://quotes.toscrape.com/tag/drug/page/1/,1,19
stephenie,https://quotes.toscrape.com/tag/romance/page/1/,1,19
stephenie,https://quotes.toscrape.com/page/6/,1,191
meyer,https://quotes.toscrape.com/tag/simile/page/1/,1,58
meyer,https://quotes.toscrape.com/tag/simile/,1,58
meyer,https://quotes.toscrape.com/author/Stephenie-Meyer,1,8
meyer,https://quotes.toscrape.com/tag/drug/page/1/,1,20
meyer,https://quotes.toscrape.com/tag/romance/page/1/,1,20
meyer,https://quotes.toscrape.com/page/6/,1,192
romance,https://quotes.toscrape.com/tag/simile/page/1/,1,62
romance,https://quotes.toscrape.com/tag/simile/,1,62
romance,https://quotes.toscrape.com/author/Stephenie-Meyer,1,452
romance,https://quotes.toscrape.com/tag/drug/page/1/,1,24
romance,https://quotes.toscrape.com/tag/romance/page/1/,2,"9,24"
romance,https://quotes.toscrape.com/page/6/,1,196
takes,https://quotes.toscrape.com/page/2/,1,232
takes,https://quotes.toscrape.com/tag/friends/,1,235
takes,https://quotes.toscrape.com/tag/friends/page/1/,1,235
takes,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,473
takes,https://quotes.toscrape.com/tag/courage/page/1/,2,"11,42"
takes,https://quotes.toscrape.com/page/10/,1,85
enemies,https://quotes.toscrape.com/page/2/,1,243
enemies,https://quotes.toscrape.com/tag/friends/,1,246
enemies,https://quotes.toscrape.com/tag/friends/page/1/,1,246
enemies,https://quotes.toscrape.com/tag/courage/page/1/,1,22
courage,https://quotes.toscrape.com/page/2/,1,260
courage,https://quotes.toscrape.com/tag/friends/,1,263
courage,https://quotes.toscrape.com/tag/friends/page/1/,1,263
courage,https://quotes.toscrape.com/author/Jim-Henson,1,194
courage,https://quotes.toscrape.com/tag/courage/page/1/,4,"9,39,43,59"
courage,https://quotes.toscrape.com/page/10/,2,"86,102"
explain,https://quotes.toscrape.com/page/2/,1,266
explain,https://quotes.toscrape.com/author/Charles-M-Schulz,1,488
explain,https://quotes.toscrape.com/tag/simplicity/page/1/,1,14
explain,https://quotes.toscrape.com/tag/understand/page/1/,1,14
understand,https://quotes.toscrape.com/page/2/,2,"276,285"
understand,https://quotes.toscrape.com/tag/simplicity/page/1/,2,"24,33"
understand,https://quotes.toscrape.com/tag/understand/page/1/,3,"9,24,33"
understand,https://quotes.toscrape.com/tag/learning/page/1/,1,48
understand,https://quotes.toscrape.com/page/4/,1,188
understand,https://quotes.toscrape.com/tag/knowledge/page/1/,1,18
understand,https://quotes.toscrape.com/tag/understanding/page/1/,1,18
understand,https://quotes.toscrape.com/tag/wisdom/page/1/,1,18
understand,https://quotes.toscrape.com/page/10/,1,125
understand,https://quotes.toscrape.com/tag/better-life-empathy/page/1/,1,15
simplicity,https://quotes.toscrape.com/page/2/,1,284
simplicity,https://quotes.toscrape.com/tag/simplicity/page/1/,2,"9,32"
simplicity,https://quotes.toscrape.com/tag/understand/page/1/,1,32
simplicity,https://quotes.toscrape.com/author/E-E-Cummings,1,295
wakes,https://quotes.toscrape.com/page/2/,1,443
wakes,https://quotes.toscrape.com/tag/fantasy/page/1/,1,14
brain,https://quotes.toscrape.com/page/2/,1,446
brain,https://quotes.toscrape.com/tag/fantasy/page/1/,1,17
cells,https://quotes.toscrape.com/page/2/,1,447
cells,https://quotes.toscrape.com/tag/fantasy/page/1/,1,18
ingredient,https://quotes.toscrape.com/page/2/,1,452
ingredient,https://quotes.toscrape.com/tag/fantasy/page/1/,1,23
living,https://quotes.toscrape.com/page/2/,1,454
living,https://quotes.toscrape.com/author/Helen-Keller,1,287
living,https://quotes.toscrape.com/tag/fantasy/page/1/,1,25
living,https://quotes.toscrape.com/author/John-Lennon,1,261
living,https://quotes.toscrape.com/page/7/,1,232
living,https://quotes.toscrape.com/tag/live-death-love/page/1/,1,20
living,https://quotes.toscrape.com/author/Ayn-Rand,1,194
previous,https://quotes.toscrape.com/page/2/,1,623
previous,https://quotes.toscrape.com/tag/inspirational/page/2/,1,86
previous,https://quotes.toscrape.com/tag/life/page/2/,1,93
previous,https://quotes.toscrape.com/tag/books/page/2/,1,36
previous,https://quotes.toscrape.com/tag/humor/page/2/,1,57
previous,https://quotes.toscrape.com/tag/love/page/2/,1,180
previous,https://quotes.toscrape.com/page/3/,1,316
previous,https://quotes.toscrape.com/author/J-M-Barrie,1,147
previous,https://quotes.toscrape.com/page/4/,1,236
previous,https://quotes.toscrape.com/page/5/,1,252
previous,https://quotes.toscrape.com/page/6/,1,273
previous,https://quotes.toscrape.com/page/7/,1,398
previous,https://quotes.toscrape.com/page/8/,1,301
previous,https://quotes.toscrape.com/page/9/,1,370
previous,https://quotes.toscrape.com/page/10/,1,258
learn,https://quotes.toscrape.com/tag/reading/,1,25
learn,https://quotes.toscrape.com/tag/reading/page/1/,1,25
learn,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,381
learn,https://quotes.toscrape.com/tag/learning/page/1/,1,25
learn,https://quotes.toscrape.com/tag/seuss/page/1/,1,25
learn,https://quotes.toscrape.com/page/4/,1,22
learn,https://quotes.toscrape.com/page/5/,1,72
places,https://quotes.toscrape.com/tag/reading/,1,28
places,https://quotes.toscrape.com/tag/reading/page/1/,1,28
places,https://quotes.toscrape.com/tag/learning/page/1/,1,28
places,https://quotes.toscrape.com/tag/seuss/page/1/,1,28
places,https://quotes.toscrape.com/page/4/,1,25
learning,https://quotes.toscrape.com/tag/reading/,1,37
learning,https://quotes.toscrape.com/tag/reading/page/1/,1,37
learning,https://quotes.toscrape.com/tag/learning/page/1/,3,"9,37,55"
learning,https://quotes.toscrape.com/tag/seuss/page/1/,1,37
learning,https://quotes.toscrape.com/page/4/,2,"34,195"
learning,https://quotes.toscrape.com/tag/knowledge/page/1/,1,25
learning,https://quotes.toscrape.com/tag/understanding/page/1/,1,25
learning,https://quotes.toscrape.com/tag/wisdom/page/1/,1,25
alone,https://quotes.toscrape.com/tag/reading/,1,47
alone,https://quotes.toscrape.com/tag/reading/page/1/,1,47
alone,https://quotes.toscrape.com/author/Stephenie-Meyer,1,311
alone,https://quotes.toscrape.com/tag/misattributed-to-c-s-lewis/page/1/,1,21
alone,https://quotes.toscrape.com/author/John-Lennon,1,280
alone,https://quotes.toscrape.com/page/4/,1,168
nicholson,https://quotes.toscrape.com/tag/reading/,1,50
nicholson,https://quotes.toscrape.com/tag/reading/page/1/,1,50
nicholson,https://quotes.toscrape.com/author/William-Nicholson,2,"8,42"
nicholson,https://quotes.toscrape.com/tag/misattributed-to-c-s-lewis/page/1/,1,24
nicholson,https://quotes.toscrape.com/page/4/,1,171
thousand,https://quotes.toscrape.com/tag/reading/,1,63
thousand,https://quotes.toscrape.com/tag/reading/page/1/,1,63
thousand,https://quotes.toscrape.com/tag/read/page/1/,1,14
thousand,https://quotes.toscrape.com/tag/readers/page/1/,1,14
thousand,https://quotes.toscrape.com/tag/reading-books/page/1/,1,15
thousand,https://quotes.toscrape.com/page/5/,1,11
dies,https://quotes.toscrape.com/tag/reading/,1,67
dies,https://quotes.toscrape.com/tag/reading/page/1/,1,67
dies,https://quotes.toscrape.com/tag/read/page/1/,1,18
dies,https://quotes.toscrape.com/tag/readers/page/1/,1,18
dies,https://quotes.toscrape.com/tag/reading-books/page/1/,1,19
dies,https://quotes.toscrape.com/page/5/,1,15
jojen,https://quotes.toscrape.com/tag/reading/,1,69
jojen,https://quotes.toscrape.com/tag/reading/page/1/,1,69
jojen,https://quotes.toscrape.com/tag/read/page/1/,1,20
jojen,https://quotes.toscrape.com/tag/readers/page/1/,1,20
jojen,https://quotes.toscrape.com/tag/reading-books/page/1/,1,21
jojen,https://quotes.toscrape.com/page/5/,1,17
reads,https://quotes.toscrape.com/tag/reading/,1,74
reads,https://quotes.toscrape.com/tag/reading/page/1/,1,74
reads,https://quotes.toscrape.com/tag/read/page/1/,1,25
reads,https://quotes.toscrape.com/tag/readers/page/1/,1,25
reads,https://quotes.toscrape.com/tag/reading-books/page/1/,1,26
reads,https://quotes.toscrape.com/page/5/,1,22
readers,https://quotes.toscrape.com/tag/reading/,1,86
readers,https://quotes.toscrape.com/author/C-S-Lewis,1,102
readers,https://quotes.toscrape.com/tag/reading/page/1/,1,86
readers,https://quotes.toscrape.com/author/J-D-Salinger,1,148
readers,https://quotes.toscrape.com/tag/read/page/1/,1,37
readers,https://quotes.toscrape.com/tag/readers/page/1/,2,"9,37"
readers,https://quotes.toscrape.com/tag/reading-books/page/1/,1,38
readers,https://quotes.toscrape.com/author/E-E-Cummings,1,292
readers,https://quotes.toscrape.com/page/5/,1,34
worth,https://quotes.toscrape.com/tag/friendship/,1,81
worth,https://quotes.toscrape.com/tag/friendship/page/1/,1,81
worth,https://quotes.toscrape.com/author/Allen-Saunders,1,38
worth,https://quotes.toscrape.com/page/4/,1,81
suffering,https://quotes.toscrape.com/tag/friendship/,1,82
suffering,https://quotes.toscrape.com/tag/friendship/page/1/,1,82
suffering,https://quotes.toscrape.com/page/4/,1,82
flower,https://quotes.toscrape.com/tag/friendship/,1,129
flower,https://quotes.toscrape.com/author/Helen-Keller,2,"396,430"
flower,https://quotes.toscrape.com/tag/friendship/page/1/,1,129
flower,https://quotes.toscrape.com/tag/love/page/2/,1,113
flower,https://quotes.toscrape.com/page/8/,1,11
walk,https://quotes.toscrape.com/tag/friendship/,1,139
walk,https://quotes.toscrape.com/tag/friendship/page/1/,1,139
walk,https://quotes.toscrape.com/tag/love/page/2/,1,123
walk,https://quotes.toscrape.com/author/Jimi-Hendrix,1,242
walk,https://quotes.toscrape.com/page/8/,1,21
walk,https://quotes.toscrape.com/page/10/,1,145
walk,https://quotes.toscrape.com/tag/better-life-empathy/page/1/,1,35
garden,https://quotes.toscrape.com/tag/friendship/,1,142
garden,https://quotes.toscrape.com/tag/friendship/page/1/,1,142
garden,https://quotes.toscrape.com/tag/love/page/2/,1,126
garden,https://quotes.toscrape.com/page/8/,1,24
forever,https://quotes.toscrape.com/tag/friendship/,1,143
forever,https://quotes.toscrape.com/tag/friendship/page/1/,1,143
forever,https://quotes.toscrape.com/tag/love/page/2/,1,127
forever,https://quotes.toscrape.com/page/8/,1,25
tennyson,https://quotes.toscrape.com/tag/friendship/,1,146
tennyson,https://quotes.toscrape.com/tag/friendship/page/1/,1,146
tennyson,https://quotes.toscrape.com/tag/love/page/2/,1,130
tennyson,https://quotes.toscrape.com/author/Alfred-Tennyson,11,"8,21,35,43,106,140,190,209,248,256,260"
tennyson,https://quotes.toscrape.com/page/8/,1,28
lie,https://quotes.toscrape.com/tag/truth/,1,40
lie,https://quotes.toscrape.com/tag/life/page/2/,1,86
lie,https://quotes.toscrape.com/tag/truth/page/1/,1,40
lie,https://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,1,13
lie,https://quotes.toscrape.com/page/9/,1,309
lie,https://quotes.toscrape.com/page/10/,1,115
travel,https://quotes.toscrape.com/tag/truth/,1,42
travel,https://quotes.toscrape.com/tag/truth/page/1/,1,42
travel,https://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,1,15
travel,https://quotes.toscrape.com/page/7/,1,222
travel,https://quotes.toscrape.com/tag/bilbo/page/1/,1,28
travel,https://quotes.toscrape.com/tag/journey/page/1/,1,28
travel,https://quotes.toscrape.com/tag/lost/page/1/,1,28
travel,https://quotes.toscrape.com/tag/quest/page/1/,1,28
travel,https://quotes.toscrape.com/tag/travel/page/1/,2,"9,28"
travel,https://quotes.toscrape.com/tag/wander/page/1/,1,28
travel,https://quotes.toscrape.com/page/9/,1,311
putting,https://quotes.toscrape.com/tag/truth/,1,52
putting,https://quotes.toscrape.com/tag/truth/page/1/,1,52
putting,https://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,1,25
putting,https://quotes.toscrape.com/page/9/,1,321
shoes,https://quotes.toscrape.com/tag/truth/,1,55
shoes,https://quotes.toscrape.com/tag/truth/page/1/,1,55
shoes,https://quotes.toscrape.com/tag/misattributed-mark-twain/page/1/,1,28
shoes,https://quotes.toscrape.com/page/9/,1,324
sighed,https://quotes.toscrape.com/tag/truth/,1,68
sighed,https://quotes.toscrape.com/tag/truth/page/1/,1,68
sighed,https://quotes.toscrape.com/page/10/,1,10
terrible,https://quotes.toscrape.com/tag/truth/,1,74
terrible,https://quotes.toscrape.com/tag/truth/page/1/,1,74
terrible,https://quotes.toscrape.com/page/10/,1,16
should,https://quotes.toscrape.com/tag/truth/,1,77
should,https://quotes.toscrape.com/tag/truth/page/1/,1,77
should,https://quotes.toscrape.com/page/4/,1,50
should,https://quotes.toscrape.com/tag/dumbledore/page/1/,1,23
should,https://quotes.toscrape.com/page/9/,1,58
should,https://quotes.toscrape.com/tag/integrity/page/1/,1,14
should,https://quotes.toscrape.com/page/10/,1,19
treated,https://quotes.toscrape.com/tag/truth/,1,80
treated,https://quotes.toscrape.com/tag/truth/page/1/,1,80
treated,https://quotes.toscrape.com/page/10/,1,22
caution,https://quotes.toscrape.com/tag/truth/,1,83
caution,https://quotes.toscrape.com/tag/truth/page/1/,1,83
caution,https://quotes.toscrape.com/page/10/,1,25
tell,https://quotes.toscrape.com/tag/truth/,1,92
tell,https://quotes.toscrape.com/tag/truth/page/1/,1,92
tell,https://quotes.toscrape.com/author/James-Baldwin,2,"127,286"
tell,https://quotes.toscrape.com/page/10/,1,200
april,https://quotes.toscrape.com/author/Terry-Pratchett,1,10
april,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,163
april,https://quotes.toscrape.com/author/Allen-Saunders,1,10
april,https://quotes.toscrape.com/author/Garrison-Keillor,1,624
april,https://quotes.toscrape.com/author/William-Nicholson,2,"339,347"
april,https://quotes.toscrape.com/author/Khaled-Hosseini,1,112
april,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,331
april,https://quotes.toscrape.com/author/Harper-Lee,1,10
1948,https://quotes.toscrape.com/author/Terry-Pratchett,1,12
1948,https://quotes.toscrape.com/author/J-D-Salinger,1,88
1948,https://quotes.toscrape.com/author/Charles-M-Schulz,2,"115,140"
1948,https://quotes.toscrape.com/author/James-Baldwin,1,169
1948,https://quotes.toscrape.com/author/William-Nicholson,2,"12,46"
1948,https://quotes.toscrape.com/author/George-R-R-Martin,2,"14,31"
beaconsfield,https://quotes.toscrape.com/author/Terry-Pratchett,1,14
buckinghamshire,https://quotes.toscrape.com/author/Terry-Pratchett,2,"15,259"
sir,https://quotes.toscrape.com/author/Terry-Pratchett,2,"21,328"
sir,https://quotes.toscrape.com/author/J-M-Barrie,1,22
sold,https://quotes.toscrape.com/author/Terry-Pratchett,1,24
sold,https://quotes.toscrape.com/author/C-S-Lewis,1,140
sold,https://quotes.toscrape.com/author/Douglas-Adams,1,62
sold,https://quotes.toscrape.com/author/Charles-M-Schulz,1,117
sold,https://quotes.toscrape.com/author/William-Nicholson,1,272
sold,https://quotes.toscrape.com/author/George-R-R-Martin,1,126
sold,https://quotes.toscrape.com/author/Ayn-Rand,1,179
thirteen,https://quotes.toscrape.com/author/Terry-Pratchett,1,31
money,https://quotes.toscrape.com/author/Terry-Pratchett,1,36
money,https://quotes.toscrape.com/author/Mark-Twain,1,217
money,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,251
money,https://quotes.toscrape.com/author/Ayn-Rand,1,80
buy,https://quotes.toscrape.com/author/Terry-Pratchett,1,38
buy,https://quotes.toscrape.com/author/Ayn-Rand,1,188
typewriter,https://quotes.toscrape.com/author/Terry-Pratchett,1,42
typewriter,https://quotes.toscrape.com/tag/writing/page/1/,1,23
typewriter,https://quotes.toscrape.com/tag/good/page/1/,1,23
typewriter,https://quotes.toscrape.com/page/7/,1,263
typewriter,https://quotes.toscrape.com/author/Ayn-Rand,1,124
humorous,https://quotes.toscrape.com/author/Terry-Pratchett,1,47
humorous,https://quotes.toscrape.com/author/Mark-Twain,1,142
humorous,https://quotes.toscrape.com/author/Dr-Seuss,1,90
entitled,https://quotes.toscrape.com/author/Terry-Pratchett,1,49
entitled,https://quotes.toscrape.com/author/J-D-Salinger,1,232
entitled,https://quotes.toscrape.com/author/Suzanne-Collins,1,236
carpet,https://quotes.toscrape.com/author/Terry-Pratchett,1,51
appeared,https://quotes.toscrape.com/author/Terry-Pratchett,1,53
appeared,https://quotes.toscrape.com/author/Allen-Saunders,1,242
appeared,https://quotes.toscrape.com/author/J-D-Salinger,1,236
appeared,https://quotes.toscrape.com/author/Garrison-Keillor,1,303
appeared,https://quotes.toscrape.com/author/Charles-M-Schulz,1,311
1971,https://quotes.toscrape.com/author/Terry-Pratchett,1,55
1971,https://quotes.toscrape.com/author/Garrison-Keillor,1,316
1971,https://quotes.toscrape.com/author/Pablo-Neruda,1,150
1971,https://quotes.toscrape.com/author/George-R-R-Martin,2,"132,166"
1971,https://quotes.toscrape.com/author/John-Lennon,1,177
publisher,https://quotes.toscrape.com/author/Terry-Pratchett,1,58
publisher,https://quotes.toscrape.com/author/Dr-Seuss,1,312
publisher,https://quotes.toscrape.com/author/J-D-Salinger,1,292
colin,https://quotes.toscrape.com/author/Terry-Pratchett,1,59
smythe,https://quotes.toscrape.com/author/Terry-Pratchett,1,60
journalist,https://quotes.toscrape.com/author/Terry-Pratchett,1,68
journalist,https://quotes.toscrape.com/author/Allen-Saunders,1,24
journalist,https://quotes.toscrape.com/author/Ernest-Hemingway,2,"29,253"
press,https://quotes.toscrape.com/author/Terry-Pratchett,1,70
press,https://quotes.toscrape.com/author/Charles-M-Schulz,2,"74,182"
officer,https://quotes.toscrape.com/author/Terry-Pratchett,2,"71,219"
spare,https://quotes.toscrape.com/author/Terry-Pratchett,1,75
publishing,https://quotes.toscrape.com/author/Terry-Pratchett,1,78
publishing,https://quotes.toscrape.com/author/Jorge-Luis-Borges,1,68
publishing,https://quotes.toscrape.com/author/J-D-Salinger,1,180
publishing,https://quotes.toscrape.com/author/Charles-Bukowski,2,"93,156"
discworld,https://quotes.toscrape.com/author/Terry-Pratchett,4,"86,109,135,189"
color,https://quotes.toscrape.com/author/Terry-Pratchett,1,89
color,https://quotes.toscrape.com/author/Helen-Keller,1,436
1983,https://quotes.toscrape.com/author/Terry-Pratchett,1,93
1987,https://quotes.toscrape.com/author/Terry-Pratchett,1,95
1987,https://quotes.toscrape.com/author/Garrison-Keillor,1,440
1987,https://quotes.toscrape.com/author/James-Baldwin,1,321
1987,https://quotes.toscrape.com/author/George-R-R-Martin,1,284
1987,https://quotes.toscrape.com/author/John-Lennon,1,345
turned,https://quotes.toscrape.com/author/Terry-Pratchett,1,97
turned,https://quotes.toscrape.com/author/Mark-Twain,1,133
over,https://quotes.toscrape.com/author/Terry-Pratchett,1,104
over,https://quotes.toscrape.com/author/Elie-Wiesel,1,39
over,https://quotes.toscrape.com/author/C-S-Lewis,1,141
over,https://quotes.toscrape.com/author/Helen-Keller,1,278
over,https://quotes.toscrape.com/author/George-Bernard-Shaw,1,63
over,https://quotes.toscrape.com/author/Ralph-Waldo-Emerson,1,166
over,https://quotes.toscrape.com/author/Madeleine-LEngle,1,469
over,https://quotes.toscrape.com/author/Charles-Bukowski,1,94
over,https://quotes.toscrape.com/author/Mother-Teresa,1,52
over,https://quotes.toscrape.com/author/Stephenie-Meyer,1,357
over,https://quotes.toscrape.com/author/Khaled-Hosseini,1,212
over,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,446
series,https://quotes.toscrape.com/author/Terry-Pratchett,1,110
series,https://quotes.toscrape.com/author/Helen-Keller,1,241
series,https://quotes.toscrape.com/author/Douglas-Adams,6,"47,76,80,95,157,195"
series,https://quotes.toscrape.com/author/Jim-Henson,1,53
series,https://quotes.toscrape.com/author/Charles-M-Schulz,1,104
series,https://quotes.toscrape.com/author/Suzanne-Collins,1,221
series,https://quotes.toscrape.com/author/J-R-R-Tolkien,1,107
amazing,https://quotes.toscrape.com/author/Terry-Pratchett,1,123
maurice,https://quotes.toscrape.com/author/Terry-Pratchett,1,124
maurice,https://quotes.toscrape.com/author/Alexandre-Dumas-fils,1,362
rodents,https://quotes.toscrape.com/author/Terry-Pratchett,1,128
carnegie,https://quotes.toscrape.com/author/Terry-Pratchett,1,131
medal,https://quotes.toscrape.com/author/Terry-Pratchett,1,132
medal,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,2,"175,210"
medal,https://quotes.toscrape.com/author/Madeleine-LEngle,1,41
non,https://quotes.toscrape.com/author/Terry-Pratchett,2,"134,188"
non,https://quotes.toscrape.com/author/George-Eliot,1,335
non,https://quotes.toscrape.com/author/Martin-Luther-King-Jr,1,156
non,https://quotes.toscrape.com/author/Ernest-Hemingway,2,"88,100"
omens,https://quotes.toscrape.com/author/Terry-Pratchett,1,138
1990,https://quotes.toscrape.com/author/Terry-Pratchett,1,140
1990,https://quotes.toscrape.com/author/Jim-Henson,1,131
1990,https://quotes.toscrape.com/author/William-Nicholson,1,115
collaboration,https://quotes.toscrape.com/author/Terry-Pratchett,1,141
neil,https://quotes.toscrape.com/author/Terry-Pratchett,1,143
gaiman,https://quotes.toscrape.com/author/Terry-Pratchett,1,144
longtime,https://quotes.toscrape.com/author/Terry-Pratchett,1,148
bestseller,https://quotes.toscrape.com/author/Terry-Pratchett,1,149
bestseller,https://quotes.toscrape.com/author/Harper-Lee,2,"322,339"
reissued,https://quotes.toscrape.com/author/Terry-Pratchett,1,152
hardcover,https://quotes.toscrape.com/author/Terry-Pratchett,1,154
morrow,https://quotes.toscrape.com/author/Terry-Pratchett,1,157
2006,https://quotes.toscrape.com/author/Terry-Pratchett,3,"160,172,178"
2006,https://quotes.toscrape.com/author/Elie-Wiesel,1,142
2006,https://quotes.toscrape.com/author/Garrison-Keillor,2,"146,632"
2006,https://quotes.toscrape.com/author/William-Nicholson,1,318
2006,https://quotes.toscrape.com/author/Jimi-Hendrix,1,254
